"Year","STATEFIPS","STATE","COUNTYFIPS","COUNTYNAME","agi_stub","N1"
2020,6,"CA",43,"Mariposa County",4,2000
2020,6,"CA",43,"Mariposa County",5,1100
2020,6,"CA",43,"Mariposa County",6,760
2020,6,"CA",43,"Mariposa County",7,1040
2020,6,"CA",43,"Mariposa County",8,240
2020,6,"CA",45,"Mendocino County",1,2020
2020,6,"CA",45,"Mendocino County",2,5810
2020,6,"CA",45,"Mendocino County",3,8750
2020,6,"CA",45,"Mendocino County",4,11140
2020,6,"CA",45,"Mendocino County",5,6010
2020,6,"CA",45,"Mendocino County",6,3340
2020,6,"CA",45,"Mendocino County",7,4800
2020,6,"CA",45,"Mendocino County",8,1540
2020,6,"CA",47,"Merced County",1,5060
2020,6,"CA",47,"Merced County",2,15260
2020,6,"CA",47,"Merced County",3,27340
2020,6,"CA",47,"Merced County",4,35670
2020,6,"CA",47,"Merced County",5,18610
2020,6,"CA",47,"Merced County",6,10010
2020,6,"CA",47,"Merced County",7,11060
2020,6,"CA",47,"Merced County",8,2230
2020,6,"CA",49,"Modoc County",1,230
2020,6,"CA",49,"Modoc County",2,520
2020,6,"CA",49,"Modoc County",3,760
2020,6,"CA",49,"Modoc County",4,870
2020,6,"CA",49,"Modoc County",5,540
2020,6,"CA",49,"Modoc County",6,350
2020,6,"CA",49,"Modoc County",7,390
2020,6,"CA",49,"Modoc County",8,50
2020,6,"CA",51,"Mono County",1,180
2020,6,"CA",51,"Mono County",2,690
2020,6,"CA",51,"Mono County",3,1230
2020,6,"CA",51,"Mono County",4,1860
2020,6,"CA",51,"Mono County",5,1000
2020,6,"CA",51,"Mono County",6,600
2020,6,"CA",51,"Mono County",7,940
2020,6,"CA",51,"Mono County",8,390
2020,6,"CA",53,"Monterey County",1,10750
2020,6,"CA",53,"Monterey County",2,22720
2020,6,"CA",53,"Monterey County",3,43000
2020,6,"CA",53,"Monterey County",4,56750
2020,6,"CA",53,"Monterey County",5,31090
2020,6,"CA",53,"Monterey County",6,18340
2020,6,"CA",53,"Monterey County",7,26060
2020,6,"CA",53,"Monterey County",8,10470
2020,6,"CA",55,"Napa County",1,2510
2020,6,"CA",55,"Napa County",2,6550
2020,6,"CA",55,"Napa County",3,9980
2020,6,"CA",55,"Napa County",4,15530
2020,6,"CA",55,"Napa County",5,10540
2020,6,"CA",55,"Napa County",6,6890
2020,6,"CA",55,"Napa County",7,11920
2020,6,"CA",55,"Napa County",8,6650
2020,6,"CA",57,"Nevada County",1,2200
2020,6,"CA",57,"Nevada County",2,6640
2020,6,"CA",57,"Nevada County",3,9150
2020,6,"CA",57,"Nevada County",4,10810
2020,6,"CA",57,"Nevada County",5,7180
2020,6,"CA",57,"Nevada County",6,5000
2020,6,"CA",57,"Nevada County",7,9000
2020,6,"CA",57,"Nevada County",8,3980
2020,6,"CA",59,"Orange County",1,52930
2020,6,"CA",59,"Orange County",2,187840
2020,6,"CA",59,"Orange County",3,276890
2020,6,"CA",59,"Orange County",4,359780
2020,6,"CA",59,"Orange County",5,207310
2020,6,"CA",59,"Orange County",6,136860
2020,6,"CA",59,"Orange County",7,253200
2020,6,"CA",59,"Orange County",8,154310
2020,6,"CA",61,"Placer County",1,5530
2020,6,"CA",61,"Placer County",2,19950
2020,6,"CA",61,"Placer County",3,27910
2020,6,"CA",61,"Placer County",4,35750
2020,6,"CA",61,"Placer County",5,26050
2020,6,"CA",61,"Placer County",6,20370
2020,6,"CA",61,"Placer County",7,45210
2020,6,"CA",61,"Placer County",8,22600
2020,6,"CA",63,"Plumas County",1,440
2020,6,"CA",63,"Plumas County",2,1180
2020,6,"CA",63,"Plumas County",3,1630
2020,6,"CA",63,"Plumas County",4,2110
2020,6,"CA",63,"Plumas County",5,1490
2020,6,"CA",63,"Plumas County",6,910
2020,6,"CA",63,"Plumas County",7,1360
2020,6,"CA",63,"Plumas County",8,360
2020,6,"CA",65,"Riverside County",1,41800
2020,6,"CA",65,"Riverside County",2,137690
2020,6,"CA",65,"Riverside County",3,229860
2020,6,"CA",65,"Riverside County",4,300470
2020,6,"CA",65,"Riverside County",5,157710
2020,6,"CA",65,"Riverside County",6,101250
2020,6,"CA",65,"Riverside County",7,152840
2020,6,"CA",65,"Riverside County",8,43370
2020,6,"CA",67,"Sacramento County",1,25840
2020,6,"CA",67,"Sacramento County",2,82570
2020,6,"CA",67,"Sacramento County",3,135230
2020,6,"CA",67,"Sacramento County",4,188130
2020,6,"CA",67,"Sacramento County",5,116800
2020,6,"CA",67,"Sacramento County",6,73570
2020,6,"CA",67,"Sacramento County",7,115810
2020,6,"CA",67,"Sacramento County",8,38410
2020,6,"CA",69,"San Benito County",1,920
2020,6,"CA",69,"San Benito County",2,3000
2020,6,"CA",69,"San Benito County",3,5250
2020,6,"CA",69,"San Benito County",4,7390
2020,6,"CA",69,"San Benito County",5,4940
2020,6,"CA",69,"San Benito County",6,3400
2020,6,"CA",69,"San Benito County",7,6140
2020,6,"CA",69,"San Benito County",8,1910
2020,6,"CA",71,"San Bernardino Count",1,35600
2020,6,"CA",71,"San Bernardino Count",2,127960
2020,6,"CA",71,"San Bernardino Count",3,218150
2020,6,"CA",71,"San Bernardino Count",4,281170
2020,6,"CA",71,"San Bernardino Count",5,147040
2020,6,"CA",71,"San Bernardino Count",6,88220
2020,6,"CA",71,"San Bernardino Count",7,119470
2020,6,"CA",71,"San Bernardino Count",8,30230
2020,6,"CA",73,"San Diego County",1,58180
2020,6,"CA",73,"San Diego County",2,182000
2020,6,"CA",73,"San Diego County",3,286970
2020,6,"CA",73,"San Diego County",4,403000
2020,6,"CA",73,"San Diego County",5,235200
2020,6,"CA",73,"San Diego County",6,152390
2020,6,"CA",73,"San Diego County",7,261620
2020,6,"CA",73,"San Diego County",8,136200
2020,6,"CA",75,"San Francisco County",1,13850
2020,6,"CA",75,"San Francisco County",2,41130
2020,6,"CA",75,"San Francisco County",3,55250
2020,6,"CA",75,"San Francisco County",4,78700
2020,6,"CA",75,"San Francisco County",5,58610
2020,6,"CA",75,"San Francisco County",6,41920
2020,6,"CA",75,"San Francisco County",7,86080
2020,6,"CA",75,"San Francisco County",8,80640
2020,6,"CA",77,"San Joaquin County",1,12140
2020,6,"CA",77,"San Joaquin County",2,40880
2020,6,"CA",77,"San Joaquin County",3,68600
2020,6,"CA",77,"San Joaquin County",4,94750
2020,6,"CA",77,"San Joaquin County",5,53810
2020,6,"CA",77,"San Joaquin County",6,32630
2020,6,"CA",77,"San Joaquin County",7,49810
2020,6,"CA",77,"San Joaquin County",8,15200
2020,6,"CA",79,"San Luis Obispo Coun",1,5910
2020,6,"CA",79,"San Luis Obispo Coun",2,15390
2020,6,"CA",79,"San Luis Obispo Coun",3,22190
2020,6,"CA",79,"San Luis Obispo Coun",4,29710
2020,6,"CA",79,"San Luis Obispo Coun",5,19510
2020,6,"CA",79,"San Luis Obispo Coun",6,13770
2020,6,"CA",79,"San Luis Obispo Coun",7,24470
2020,6,"CA",79,"San Luis Obispo Coun",8,10430
2020,6,"CA",81,"San Mateo County",1,9490
2020,6,"CA",81,"San Mateo County",2,34940
2020,6,"CA",81,"San Mateo County",3,44800
2020,6,"CA",81,"San Mateo County",4,65030
2020,6,"CA",81,"San Mateo County",5,49170
2020,6,"CA",81,"San Mateo County",6,34660
2020,6,"CA",81,"San Mateo County",7,70930
2020,6,"CA",81,"San Mateo County",8,77660
2020,6,"CA",83,"Santa Barbara County",1,6640
2020,6,"CA",83,"Santa Barbara County",2,22690
2020,6,"CA",83,"Santa Barbara County",3,38920
2020,6,"CA",83,"Santa Barbara County",4,55260
2020,6,"CA",83,"Santa Barbara County",5,30690
2020,6,"CA",83,"Santa Barbara County",6,18610
2020,6,"CA",83,"Santa Barbara County",7,29210
2020,6,"CA",83,"Santa Barbara County",8,15070
2020,6,"CA",85,"Santa Clara County",1,25510
2020,6,"CA",85,"Santa Clara County",2,86200
2020,6,"CA",85,"Santa Clara County",3,111730
2020,6,"CA",85,"Santa Clara County",4,161050
2020,6,"CA",85,"Santa Clara County",5,115210
2020,6,"CA",85,"Santa Clara County",6,79460
2020,6,"CA",85,"Santa Clara County",7,170810
2020,6,"CA",85,"Santa Clara County",8,203000
2020,6,"CA",87,"Santa Cruz County",1,4460
2020,6,"CA",87,"Santa Cruz County",2,14410
2020,6,"CA",87,"Santa Cruz County",3,22220
2020,6,"CA",87,"Santa Cruz County",4,29300
2020,6,"CA",87,"Santa Cruz County",5,18100
2020,6,"CA",87,"Santa Cruz County",6,11860
2020,6,"CA",87,"Santa Cruz County",7,21830
2020,6,"CA",87,"Santa Cruz County",8,13820
2020,6,"CA",89,"Shasta County",1,3510
2020,6,"CA",89,"Shasta County",2,10550
2020,6,"CA",89,"Shasta County",3,16550
2020,6,"CA",89,"Shasta County",4,20900
2020,6,"CA",89,"Shasta County",5,11880
2020,6,"CA",89,"Shasta County",6,7610
2020,6,"CA",89,"Shasta County",7,11100
2020,6,"CA",89,"Shasta County",8,2910
2020,6,"CA",91,"Sierra County",1,70
2020,6,"CA",91,"Sierra County",2,140
2020,6,"CA",91,"Sierra County",3,220
2020,6,"CA",91,"Sierra County",4,320
2020,6,"CA",91,"Sierra County",5,220
2020,6,"CA",91,"Sierra County",6,150
2020,6,"CA",91,"Sierra County",7,210
2020,6,"CA",91,"Sierra County",8,30
2020,6,"CA",93,"Siskiyou County",1,1130
2020,6,"CA",93,"Siskiyou County",2,2920
2020,6,"CA",93,"Siskiyou County",3,4190
2020,6,"CA",93,"Siskiyou County",4,5250
2020,6,"CA",93,"Siskiyou County",5,2900
2020,6,"CA",93,"Siskiyou County",6,1750
2020,6,"CA",93,"Siskiyou County",7,2240
2020,6,"CA",93,"Siskiyou County",8,510
2020,6,"CA",95,"Solano County",1,7860
2020,6,"CA",95,"Solano County",2,22370
2020,6,"CA",95,"Solano County",3,35450
2020,6,"CA",95,"Solano County",4,51290
2020,6,"CA",95,"Solano County",5,35210
2020,6,"CA",95,"Solano County",6,23590
2020,6,"CA",95,"Solano County",7,40230
2020,6,"CA",95,"Solano County",8,12350
2020,6,"CA",97,"Sonoma County",1,8080
2020,6,"CA",97,"Sonoma County",2,24740
2020,6,"CA",97,"Sonoma County",3,38350
2020,6,"CA",97,"Sonoma County",4,57040
2020,6,"CA",97,"Sonoma County",5,39170
2020,6,"CA",97,"Sonoma County",6,25660
2020,6,"CA",97,"Sonoma County",7,44500
2020,6,"CA",97,"Sonoma County",8,20030
2020,6,"CA",99,"Stanislaus County",1,8690
2020,6,"CA",99,"Stanislaus County",2,29930
2020,6,"CA",99,"Stanislaus County",3,51060
2020,6,"CA",99,"Stanislaus County",4,67560
2020,6,"CA",99,"Stanislaus County",5,38010
2020,6,"CA",99,"Stanislaus County",6,23340
2020,6,"CA",99,"Stanislaus County",7,30700
2020,6,"CA",99,"Stanislaus County",8,7780
2020,6,"CA",101,"Sutter County",1,1630
2020,6,"CA",101,"Sutter County",2,5160
2020,6,"CA",101,"Sutter County",3,8740
2020,6,"CA",101,"Sutter County",4,12180
2020,6,"CA",101,"Sutter County",5,6710
2020,6,"CA",101,"Sutter County",6,4090
2020,6,"CA",101,"Sutter County",7,5600
2020,6,"CA",101,"Sutter County",8,1420
2020,6,"CA",103,"Tehama County",1,1330
2020,6,"CA",103,"Tehama County",2,3660
2020,6,"CA",103,"Tehama County",3,5650
2020,6,"CA",103,"Tehama County",4,7860
2020,6,"CA",103,"Tehama County",5,4000
2020,6,"CA",103,"Tehama County",6,2510
2020,6,"CA",103,"Tehama County",7,3040
2020,6,"CA",103,"Tehama County",8,650
2020,6,"CA",105,"Trinity County",1,320
2020,6,"CA",105,"Trinity County",2,740
2020,6,"CA",105,"Trinity County",3,1070
2020,6,"CA",105,"Trinity County",4,1210
2020,6,"CA",105,"Trinity County",5,680
2020,6,"CA",105,"Trinity County",6,380
2020,6,"CA",105,"Trinity County",7,500
2020,6,"CA",105,"Trinity County",8,130
2020,6,"CA",107,"Tulare County",1,8060
2020,6,"CA",107,"Tulare County",2,26210
2020,6,"CA",107,"Tulare County",3,49570
2020,6,"CA",107,"Tulare County",4,61250
2020,6,"CA",107,"Tulare County",5,27560
2020,6,"CA",107,"Tulare County",6,15020
2020,6,"CA",107,"Tulare County",7,17630
2020,6,"CA",107,"Tulare County",8,4520
2020,6,"CA",109,"Tuolumne County",1,2070
2020,6,"CA",109,"Tuolumne County",2,3250
2020,6,"CA",109,"Tuolumne County",3,4570
2020,6,"CA",109,"Tuolumne County",4,5940
2020,6,"CA",109,"Tuolumne County",5,3660
2020,6,"CA",109,"Tuolumne County",6,2490
2020,6,"CA",109,"Tuolumne County",7,3960
2020,6,"CA",109,"Tuolumne County",8,1080
2020,6,"CA",111,"Ventura County",1,12500
2020,6,"CA",111,"Ventura County",2,46210
2020,6,"CA",111,"Ventura County",3,72710
2020,6,"CA",111,"Ventura County",4,100980
2020,6,"CA",111,"Ventura County",5,57560
2020,6,"CA",111,"Ventura County",6,39290
2020,6,"CA",111,"Ventura County",7,69720
2020,6,"CA",111,"Ventura County",8,34340
2020,6,"CA",113,"Yolo County",1,2950
2020,6,"CA",113,"Yolo County",2,10670
2020,6,"CA",113,"Yolo County",3,16190
2020,6,"CA",113,"Yolo County",4,22700
2020,6,"CA",113,"Yolo County",5,13940
2020,6,"CA",113,"Yolo County",6,9030
2020,6,"CA",113,"Yolo County",7,16100
2020,6,"CA",113,"Yolo County",8,7520
2020,6,"CA",115,"Yuba County",1,1510
2020,6,"CA",115,"Yuba County",2,4010
2020,6,"CA",115,"Yuba County",3,6990
2020,6,"CA",115,"Yuba County",4,9580
2020,6,"CA",115,"Yuba County",5,5380
2020,6,"CA",115,"Yuba County",6,3150
2020,6,"CA",115,"Yuba County",7,4210
2020,6,"CA",115,"Yuba County",8,690
2021,6,"CA",1,"Alameda County",1,15130
2021,6,"CA",1,"Alameda County",2,58370
2021,6,"CA",1,"Alameda County",3,99440
2021,6,"CA",1,"Alameda County",4,144340
2021,6,"CA",1,"Alameda County",5,109070
2021,6,"CA",1,"Alameda County",6,75440
2021,6,"CA",1,"Alameda County",7,147790
2021,6,"CA",1,"Alameda County",8,139100
2021,6,"CA",3,"Alpine County",1,0
2021,6,"CA",3,"Alpine County",2,80
2021,6,"CA",3,"Alpine County",3,90
2021,6,"CA",3,"Alpine County",4,110
2021,6,"CA",3,"Alpine County",5,70
2021,6,"CA",3,"Alpine County",6,40
2021,6,"CA",3,"Alpine County",7,100
2021,6,"CA",3,"Alpine County",8,30
2021,6,"CA",5,"Amador County",1,1190
2021,6,"CA",5,"Amador County",2,1680
2021,6,"CA",5,"Amador County",3,2710
2021,6,"CA",5,"Amador County",4,3920
2021,6,"CA",5,"Amador County",5,2750
2021,6,"CA",5,"Amador County",6,2070
2021,6,"CA",5,"Amador County",7,3660
2021,6,"CA",5,"Amador County",8,1130
2021,6,"CA",7,"Butte County",1,2910
2021,6,"CA",7,"Butte County",2,8780
2021,6,"CA",7,"Butte County",3,17300
2021,6,"CA",7,"Butte County",4,23300
2021,6,"CA",7,"Butte County",5,12960
2021,6,"CA",7,"Butte County",6,8230
2021,6,"CA",7,"Butte County",7,13640
2021,6,"CA",7,"Butte County",8,4720
2021,6,"CA",9,"Calaveras County",1,780
2021,6,"CA",9,"Calaveras County",2,1930
2021,6,"CA",9,"Calaveras County",3,3530
2021,6,"CA",9,"Calaveras County",4,4630
2021,6,"CA",9,"Calaveras County",5,3090
2021,6,"CA",9,"Calaveras County",6,2340
2021,6,"CA",9,"Calaveras County",7,4240
2021,6,"CA",9,"Calaveras County",8,1420
2021,6,"CA",11,"Colusa County",1,220
2021,6,"CA",11,"Colusa County",2,770
2021,6,"CA",11,"Colusa County",3,1770
2021,6,"CA",11,"Colusa County",4,3070
2021,6,"CA",11,"Colusa County",5,1970
2021,6,"CA",11,"Colusa County",6,1080
2021,6,"CA",11,"Colusa County",7,1200
2021,6,"CA",11,"Colusa County",8,420
2021,6,"CA",13,"Contra Costa County",1,10640
2021,6,"CA",13,"Contra Costa County",2,44770
2021,6,"CA",13,"Contra Costa County",3,72100
2021,6,"CA",13,"Contra Costa County",4,100630
2021,6,"CA",13,"Contra Costa County",5,74620
2021,6,"CA",13,"Contra Costa County",6,54020
2021,6,"CA",13,"Contra Costa County",7,111320
2021,6,"CA",13,"Contra Costa County",8,94400
2021,6,"CA",15,"Del Norte County",1,680
2021,6,"CA",15,"Del Norte County",2,1160
2021,6,"CA",15,"Del Norte County",3,2040
2021,6,"CA",15,"Del Norte County",4,2850
2021,6,"CA",15,"Del Norte County",5,1550
2021,6,"CA",15,"Del Norte County",6,980
2021,6,"CA",15,"Del Norte County",7,1360
2021,6,"CA",15,"Del Norte County",8,310
2021,6,"CA",17,"El Dorado County",1,2240
2021,6,"CA",17,"El Dorado County",2,8370
2021,6,"CA",17,"El Dorado County",3,13170
2021,6,"CA",17,"El Dorado County",4,17180
2021,6,"CA",17,"El Dorado County",5,11750
2021,6,"CA",17,"El Dorado County",6,9090
2021,6,"CA",17,"El Dorado County",7,20350
2021,6,"CA",17,"El Dorado County",8,12980
2021,6,"CA",19,"Fresno County",1,11690
2021,6,"CA",19,"Fresno County",2,42020
2021,6,"CA",19,"Fresno County",3,93260
2021,6,"CA",19,"Fresno County",4,128160
2021,6,"CA",19,"Fresno County",5,62290
2021,6,"CA",19,"Fresno County",6,35850
2021,6,"CA",19,"Fresno County",7,51140
2021,6,"CA",19,"Fresno County",8,18340
2021,6,"CA",21,"Glenn County",1,410
2021,6,"CA",21,"Glenn County",2,1180
2021,6,"CA",21,"Glenn County",3,2310
2021,6,"CA",21,"Glenn County",4,3820
2021,6,"CA",21,"Glenn County",5,2090
2021,6,"CA",21,"Glenn County",6,1300
2021,6,"CA",21,"Glenn County",7,1440
2021,6,"CA",21,"Glenn County",8,410
2021,6,"CA",23,"Humboldt County",1,2150
2021,6,"CA",23,"Humboldt County",2,6170
2021,6,"CA",23,"Humboldt County",3,12510
2021,6,"CA",23,"Humboldt County",4,16370
2021,6,"CA",23,"Humboldt County",5,8880
2021,6,"CA",23,"Humboldt County",6,5240
2021,6,"CA",23,"Humboldt County",7,7780
2021,6,"CA",23,"Humboldt County",8,2470
2021,6,"CA",25,"Imperial County",1,4050
2021,6,"CA",25,"Imperial County",2,10030
2021,6,"CA",25,"Imperial County",3,23470
2021,6,"CA",25,"Imperial County",4,26590
2021,6,"CA",25,"Imperial County",5,11470
2021,6,"CA",25,"Imperial County",6,6300
2021,6,"CA",25,"Imperial County",7,7410
2021,6,"CA",25,"Imperial County",8,1520
2021,6,"CA",27,"Inyo County",1,180
2021,6,"CA",27,"Inyo County",2,830
2021,6,"CA",27,"Inyo County",3,1420
2021,6,"CA",27,"Inyo County",4,2130
2021,6,"CA",27,"Inyo County",5,1280
2021,6,"CA",27,"Inyo County",6,830
2021,6,"CA",27,"Inyo County",7,1490
2021,6,"CA",27,"Inyo County",8,450
2021,6,"CA",29,"Kern County",1,12230
2021,6,"CA",29,"Kern County",2,36530
2021,6,"CA",29,"Kern County",3,85010
2021,6,"CA",29,"Kern County",4,106390
2021,6,"CA",29,"Kern County",5,52690
2021,6,"CA",29,"Kern County",6,32540
2021,6,"CA",29,"Kern County",7,46020
2021,6,"CA",29,"Kern County",8,13000
2021,6,"CA",31,"Kings County",1,3410
2021,6,"CA",31,"Kings County",2,5200
2021,6,"CA",31,"Kings County",3,12040
2021,6,"CA",31,"Kings County",4,17990
2021,6,"CA",31,"Kings County",5,9340
2021,6,"CA",31,"Kings County",6,5680
2021,6,"CA",31,"Kings County",7,6690
2021,6,"CA",31,"Kings County",8,1470
2021,6,"CA",33,"Lake County",1,1370
2021,6,"CA",33,"Lake County",2,2830
2021,6,"CA",33,"Lake County",3,5710
2021,6,"CA",33,"Lake County",4,7280
2021,6,"CA",33,"Lake County",5,4020
2021,6,"CA",33,"Lake County",6,2420
2021,6,"CA",33,"Lake County",7,3320
2021,6,"CA",33,"Lake County",8,810
2021,6,"CA",35,"Lassen County",1,1010
2021,6,"CA",35,"Lassen County",2,1040
2021,6,"CA",35,"Lassen County",3,1650
2021,6,"CA",35,"Lassen County",4,2350
2021,6,"CA",35,"Lassen County",5,1830
2021,6,"CA",35,"Lassen County",6,1180
2021,6,"CA",35,"Lassen County",7,1810
2021,6,"CA",35,"Lassen County",8,310
2021,6,"CA",37,"Los Angeles County",1,116400
2021,6,"CA",37,"Los Angeles County",2,458560
2021,6,"CA",37,"Los Angeles County",3,899380
2021,6,"CA",37,"Los Angeles County",4,1220090
2021,6,"CA",37,"Los Angeles County",5,676570
2021,6,"CA",37,"Los Angeles County",6,409070
2021,6,"CA",37,"Los Angeles County",7,646190
2021,6,"CA",37,"Los Angeles County",8,372800
2021,6,"CA",39,"Madera County",1,2880
2021,6,"CA",39,"Madera County",2,6320
2021,6,"CA",39,"Madera County",3,14430
2021,6,"CA",39,"Madera County",4,18920
2021,6,"CA",39,"Madera County",5,9610
2021,6,"CA",39,"Madera County",6,5730
2021,6,"CA",39,"Madera County",7,8060
2021,6,"CA",39,"Madera County",8,2190
2021,6,"CA",41,"Marin County",1,3830
2021,6,"CA",41,"Marin County",2,10400
2021,6,"CA",41,"Marin County",3,14220
2021,6,"CA",41,"Marin County",4,17990
2021,6,"CA",41,"Marin County",5,13950
2021,6,"CA",41,"Marin County",6,10580
2021,6,"CA",41,"Marin County",7,24830
2021,6,"CA",41,"Marin County",8,34530
2021,6,"CA",43,"Mariposa County",1,270
2021,6,"CA",43,"Mariposa County",2,750
2021,6,"CA",43,"Mariposa County",3,1400
2021,6,"CA",43,"Mariposa County",4,1890
2021,6,"CA",43,"Mariposa County",5,1230
2021,6,"CA",43,"Mariposa County",6,770
2021,6,"CA",43,"Mariposa County",7,1180
2021,6,"CA",43,"Mariposa County",8,330
2021,6,"CA",45,"Mendocino County",1,1650
2021,6,"CA",45,"Mendocino County",2,4440
2021,6,"CA",45,"Mendocino County",3,7960
2021,6,"CA",45,"Mendocino County",4,10650
2021,6,"CA",45,"Mendocino County",5,6020
2021,6,"CA",45,"Mendocino County",6,3550
2021,6,"CA",45,"Mendocino County",7,5190
2021,6,"CA",45,"Mendocino County",8,1950
2021,6,"CA",47,"Merced County",1,3500
2021,6,"CA",47,"Merced County",2,11350
2021,6,"CA",47,"Merced County",3,25560
2021,6,"CA",47,"Merced County",4,35140
2021,6,"CA",47,"Merced County",5,19170
2021,6,"CA",47,"Merced County",6,10940
2021,6,"CA",47,"Merced County",7,12700
2021,6,"CA",47,"Merced County",8,2840
2021,6,"CA",49,"Modoc County",1,220
2021,6,"CA",49,"Modoc County",2,430
2021,6,"CA",49,"Modoc County",3,650
2021,6,"CA",49,"Modoc County",4,880
2021,6,"CA",49,"Modoc County",5,490
2021,6,"CA",49,"Modoc County",6,370
2021,6,"CA",49,"Modoc County",7,440
2021,6,"CA",49,"Modoc County",8,80
2021,6,"CA",51,"Mono County",1,150
2021,6,"CA",51,"Mono County",2,620
2021,6,"CA",51,"Mono County",3,970
2021,6,"CA",51,"Mono County",4,1680
2021,6,"CA",51,"Mono County",5,1020
2021,6,"CA",51,"Mono County",6,600
2021,6,"CA",51,"Mono County",7,1010
2021,6,"CA",51,"Mono County",8,530
2021,6,"CA",53,"Monterey County",1,6730
2021,6,"CA",53,"Monterey County",2,16230
2021,6,"CA",53,"Monterey County",3,37660
2021,6,"CA",53,"Monterey County",4,54110
2021,6,"CA",53,"Monterey County",5,31290
2021,6,"CA",53,"Monterey County",6,19100
2021,6,"CA",53,"Monterey County",7,28180
2021,6,"CA",53,"Monterey County",8,13300
2021,6,"CA",55,"Napa County",1,1500
2021,6,"CA",55,"Napa County",2,4910
2021,6,"CA",55,"Napa County",3,8910
2021,6,"CA",55,"Napa County",4,14270
2021,6,"CA",55,"Napa County",5,10610
2021,6,"CA",55,"Napa County",6,7150
2021,6,"CA",55,"Napa County",7,12670
2021,6,"CA",55,"Napa County",8,8030
2021,6,"CA",57,"Nevada County",1,1660
2021,6,"CA",57,"Nevada County",2,5030
2021,6,"CA",57,"Nevada County",3,8230
2021,6,"CA",57,"Nevada County",4,10380
2021,6,"CA",57,"Nevada County",5,6960
2021,6,"CA",57,"Nevada County",6,5100
2021,6,"CA",57,"Nevada County",7,9750
2021,6,"CA",57,"Nevada County",8,5010
2021,6,"CA",59,"Orange County",1,35590
2021,6,"CA",59,"Orange County",2,139140
2021,6,"CA",59,"Orange County",3,252480
2021,6,"CA",59,"Orange County",4,348150
2021,6,"CA",59,"Orange County",5,208190
2021,6,"CA",59,"Orange County",6,138230
2021,6,"CA",59,"Orange County",7,266910
2021,6,"CA",59,"Orange County",8,184970
2021,6,"CA",61,"Placer County",1,3870
2021,6,"CA",61,"Placer County",2,16160
2021,6,"CA",61,"Placer County",3,25740
2021,6,"CA",61,"Placer County",4,34420
2021,6,"CA",61,"Placer County",5,25550
2021,6,"CA",61,"Placer County",6,20310
2021,6,"CA",61,"Placer County",7,47460
2021,6,"CA",61,"Placer County",8,27960
2021,6,"CA",63,"Plumas County",1,300
2021,6,"CA",63,"Plumas County",2,920
2021,6,"CA",63,"Plumas County",3,1480
2021,6,"CA",63,"Plumas County",4,1940
2021,6,"CA",63,"Plumas County",5,1400
2021,6,"CA",63,"Plumas County",6,950
2021,6,"CA",63,"Plumas County",7,1450
2021,6,"CA",63,"Plumas County",8,500
2021,6,"CA",65,"Riverside County",1,26820
2021,6,"CA",65,"Riverside County",2,102180
2021,6,"CA",65,"Riverside County",3,216380
2021,6,"CA",65,"Riverside County",4,296210
2021,6,"CA",65,"Riverside County",5,161410
2021,6,"CA",65,"Riverside County",6,104840
2021,6,"CA",65,"Riverside County",7,167740
2021,6,"CA",65,"Riverside County",8,56090
2021,6,"CA",67,"Sacramento County",1,17930
2021,6,"CA",67,"Sacramento County",2,61870
2021,6,"CA",67,"Sacramento County",3,123030
2021,6,"CA",67,"Sacramento County",4,179230
2021,6,"CA",67,"Sacramento County",5,117060
2021,6,"CA",67,"Sacramento County",6,75580
2021,6,"CA",67,"Sacramento County",7,124630
2021,6,"CA",67,"Sacramento County",8,48030
2021,6,"CA",69,"San Benito County",1,590
2021,6,"CA",69,"San Benito County",2,2360
2021,6,"CA",69,"San Benito County",3,4820
2021,6,"CA",69,"San Benito County",4,7250
2021,6,"CA",69,"San Benito County",5,4970
2021,6,"CA",69,"San Benito County",6,3330
2021,6,"CA",69,"San Benito County",7,6600
2021,6,"CA",69,"San Benito County",8,2490
2021,6,"CA",71,"San Bernardino Count",1,23790
2021,6,"CA",71,"San Bernardino Count",2,96080
2021,6,"CA",71,"San Bernardino Count",3,203120
2021,6,"CA",71,"San Bernardino Count",4,278280
2021,6,"CA",71,"San Bernardino Count",5,150520
2021,6,"CA",71,"San Bernardino Count",6,91770
2021,6,"CA",71,"San Bernardino Count",7,130540
2021,6,"CA",71,"San Bernardino Count",8,37420
2021,6,"CA",73,"San Diego County",1,37400
2021,6,"CA",73,"San Diego County",2,137130
2021,6,"CA",73,"San Diego County",3,262830
2021,6,"CA",73,"San Diego County",4,388950
2021,6,"CA",73,"San Diego County",5,235810
2021,6,"CA",73,"San Diego County",6,154970
2021,6,"CA",73,"San Diego County",7,278010
2021,6,"CA",73,"San Diego County",8,167340
2021,6,"CA",75,"San Francisco County",1,9320
2021,6,"CA",75,"San Francisco County",2,30530
2021,6,"CA",75,"San Francisco County",3,49560
2021,6,"CA",75,"San Francisco County",4,73270
2021,6,"CA",75,"San Francisco County",5,57990
2021,6,"CA",75,"San Francisco County",6,42160
2021,6,"CA",75,"San Francisco County",7,86740
2021,6,"CA",75,"San Francisco County",8,92080
2021,6,"CA",77,"San Joaquin County",1,8460
2021,6,"CA",77,"San Joaquin County",2,30710
2021,6,"CA",77,"San Joaquin County",3,63300
